//DATASET,
//created,Mon, 01 Feb 2021 19:08:41 GMT

//TRACE,Optical Spectrum,Input 1 (Run 1) 
//NoiseBins
#LowerFrequency,UpperFrequency,Power
#(THz),(THz),(dBm)
191.6,0.9493
191.8,1.7407
191.9,2.0927
192.1,2.6579
192.2,2.8537
192.3,2.9839
192.4,3.0462
192.6,2.9807
192.7,2.8712
192.8,2.7294
192.9,2.5751
193,2.4296
193.1,2.314
193.2,2.2484
193.3,2.2472
193.4,2.3191
193.6,2.6629
193.7,2.9051
193.8,3.1597
194,3.576
194.1,3.6818
194.2,3.6923
194.3,3.6084
194.5,3.2374
194.6,3.0351
194.7,2.897
194.8,2.8873
194.9,3.0635
195,3.4654
195.1,4.1147
195.2,5.0123
195.3,6.1123
195.4,7.3549
195.5,8.6488
195.6,9.8915
195.7,10.9754
195.8,11.8008



//TRACE,Optical Spectrum,Input 1 (Run 18) 
//NoiseBins
#LowerFrequency,UpperFrequency,Power
#(THz),(THz),(dBm)
191.6097,191.8095,-57.8725
191.8095,192.0094,-57.0494
192.0094,192.2092,-56.4106
192.2092,192.4091,-56.0229
192.4091,192.6089,-55.9108
192.6089,192.8088,-56.0335
192.8088,193.0086,-56.2778
193.0086,193.2084,-56.4792
193.2084,193.4083,-56.4763
193.4083,193.6081,-56.1873
193.6081,193.808,-55.6699
193.808,194.0078,-55.1201
194.0078,194.2077,-54.786
194.2077,194.4075,-54.8186
194.4075,194.6073,-55.136
194.6073,194.8072,-55.3887
194.8072,195.007,-55.0851
195.007,195.2069,-53.8545
195.2069,195.4067,-51.6605
195.4067,195.6066,-48.9492
195.6066,195.8064,-46.5061
195.8064,196.0062,-45.1491
196.0062,196.2061,-45.3841

//Parameterized
#Frequency,Power
#(THz),(dBm)
191.6,1.6557
191.8,2.5036
191.9,2.8826
192,3.2172
192.4,3.9482
192.5,3.9622
192.7,3.8198
193,3.4176
193.3,3.2804
193.6,3.753
193.7,4.0158
193.9,4.5446
194.1,4.8674
194.2,4.8931
194.6,4.2993
194.7,4.1856
194.8,4.2074
194.9,4.4235
195.1,5.581
195.2,6.5445
195.3,7.7159
195.5,10.3985



//TRACE,Optical Spectrum,Input 1 (Run 19) 
//NoiseBins
#LowerFrequency,UpperFrequency,Power
#(THz),(THz),(dBm)
191.6097,191.8095,-58.1164
191.8095,192.0094,-57.3109
192.0094,192.2092,-56.6881
192.2092,192.4091,-56.3144
192.4091,192.6089,-56.2139
192.6089,192.8088,-56.3463
192.8088,193.0086,-56.5994
193.0086,193.2084,-56.8098
193.2084,193.4083,-56.8174
193.4083,193.6081,-56.5404
193.6081,193.808,-56.036
193.808,194.0078,-55.499
194.0078,194.2077,-55.1761
194.2077,194.4075,-55.2183
194.4075,194.6073,-55.5458
194.6073,194.8072,-55.8133
194.8072,195.007,-55.5333
195.007,195.2069,-54.3373
195.2069,195.4067,-52.1875
195.4067,195.6066,-49.5232
195.6066,195.8064,-47.1194
195.8064,196.0062,-45.7841
196.0062,196.2061,-46.0167

//Parameterized
#Frequency,Power
#(THz),(dBm)
191.6,1.425
191.7,1.851
192,2.9508
192.1,3.2236
192.4,3.6536
192.6,3.6099
192.7,3.51
192.8,3.3771
192.9,3.2316
193,3.0949
193.2,2.9331
193.3,2.9429
193.4,3.0268
193.5,3.181
193.6,3.397
193.7,3.653
194.1,4.4802
194.2,4.5009
194.4,4.2715
194.6,3.8864
194.7,3.7647
194.9,3.9793
195,4.414
195.2,6.0441
195.4,8.4844
195.5,9.827
195.6,11.1146



//TRACE,Optical Spectrum,Input 1 (Run 20) 
//NoiseBins
#LowerFrequency,UpperFrequency,Power
#(THz),(THz),(dBm)
191.6097,191.8095,-58.7076
191.8095,192.0094,-57.9446
192.0094,192.2092,-57.3605
192.2092,192.4091,-57.0204
192.4091,192.6089,-56.9481
192.6089,192.8088,-57.1042
192.8088,193.0086,-57.3786
193.0086,193.2084,-57.6111
193.2084,193.4083,-57.6438
193.4083,193.6081,-57.3959
193.6081,193.808,-56.9232
193.808,194.0078,-56.417
194.0078,194.2077,-56.1212
194.2077,194.4075,-56.1867
194.4075,194.6073,-56.539
194.6073,194.8072,-56.8424
194.8072,195.007,-56.6197
