//DATASET,
//created,Sun, 22 Nov 2020 21:09:22 GMT

//TRACE,Optical Spectrum,Input 1 (Run 1) 
//NoiseBins
#LowerFrequency,UpperFrequency,Power
#(THz),(THz),(dBm)
//TRACE,Optical Spectrum,Input 1 (Run 6) 
//NoiseBins
#LowerFrequency,UpperFrequency,Power
#(THz),(THz),(dBm)
187.363,187.4628,-73.9519
187.4628,187.5627,-73.7561
187.5627,187.6625,-73.5418
187.6625,187.7623,-73.3073
187.7623,187.8622,-73.0516
187.8622,187.962,-72.7747
187.962,188.0619,-72.4772
188.0619,188.1617,-72.1598
188.1617,188.2616,-71.8237
188.2616,188.3614,-71.4706
188.3614,188.4612,-71.1022
188.4612,188.5611,-70.721
188.5611,188.6609,-70.329
188.6609,188.7608,-69.9291
188.7608,188.8606,-69.5235
188.8606,188.9605,-69.1152
188.9605,189.0603,-68.7068
189.0603,189.1602,-68.3008
189.1602,189.26,-67.8997
189.26,189.3598,-67.5058
189.3598,189.4597,-67.121
189.4597,189.5595,-66.747
189.5595,189.6594,-66.385
189.6594,189.7592,-66.0354
189.7592,189.8591,-65.6984
189.8591,189.9589,-65.3732
189.9589,190.0588,-65.0585
190.0588,190.1586,-64.7524
190.1586,190.2584,-64.452
190.2584,190.3583,-64.1543
190.3583,190.4581,-63.8556
190.4581,190.558,-63.5521
190.558,190.6578,-63.24
190.6578,190.7577,-62.9159
190.7577,190.8575,-62.577
190.8575,190.9573,-62.22
190.9573,191.0572,-61.8426
191.0572,191.157,-61.4564
191.157,191.2569,-61.046
191.2569,191.3567,-60.6223
191.3567,191.4566,-60.1893
191.4566,191.5564,-59.7532
191.5564,191.6562,-59.3224
191.6562,191.7561,-58.9056
191.7561,191.8559,-58.5126
191.8559,191.9558,-58.1539
191.9558,192.0556,-57.8394
192.0556,192.1555,-57.5784
192.1555,192.2553,-57.3783
192.2553,192.3552,-57.2441
192.3552,192.455,-57.1771
192.455,192.5548,-57.1754
192.5548,192.6547,-57.2317
192.6547,192.7545,-57.3349
192.7545,192.8544,-57.469
192.8544,192.9542,-57.6149
192.9542,193.0541,-57.7514
193.0541,193.1539,-57.8569
193.1539,193.2538,-57.9124
193.2538,193.3536,-57.9033
193.3536,193.4534,-57.8226
193.4534,193.5533,-57.6713
193.5533,193.6531,-57.4611
193.6531,193.753,-57.2124
193.753,193.8528,-56.9528
193.8528,193.9527,-56.7139
193.9527,194.0525,-56.527
194.0525,194.1523,-56.4186
194.1523,194.2522,-56.4029
194.2522,194.352,-56.4815
194.352,194.4519,-56.6369
194.4519,194.5517,-56.8365
194.5517,194.6516,-57.0305
194.6516,194.7514,-57.1587
194.7514,194.8512,-57.1594
194.8512,194.9511,-56.9758
194.9511,195.0509,-56.5676
195.0509,195.1508,-55.9194
195.1508,195.2506,-55.0277
195.2506,195.3505,-53.9349
195.3505,195.4503,-52.7056
195.4503,195.5502,-51.4266
195.5502,195.65,-50.2001
195.65,195.7498,-49.1286
195.7498,195.8497,-48.3087
195.8497,195.9495,-47.819
195.9495,196.0494,-47.7059
196.0494,196.1492,-47.9903
196.1492,196.2491,-48.6552
196.2491,196.3489,-49.6579
196.3489,196.4488,-50.9312
196.4488,196.5486,-52.3914
196.5486,196.6484,-53.9525
196.6484,196.7483,-55.5304
196.7483,196.8481,-57.0521
196.8481,196.948,-58.4613
196.948,197.0478,-59.7189
197.0478,197.1477,-60.8065
197.1477,197.2475,-61.7189
197.2475,197.3473,-62.467
197.3473,197.4472,-63.0696
197.4472,197.547,-63.5533
197.547,197.6469,-63.9454
197.6469,197.7467,-64.2742
197.7467,197.8466,-64.5638
197.8466,197.9464,-64.8351
197.9464,198.0462,-65.1034
198.0462,198.1461,-65.38
198.1461,198.2459,-65.671
198.2459,198.3458,-65.9797
